RecordID,Timestamp,ConsumerID,Consumption_Liters,ConsumerType,Location
16859419,2023-06-08 16:58:55,17612,9440,Industrial,Hensonfurt
48782918,2023-05-28 16:24:33,2854,5861,Commercial,South Jennifer
4251245,2023-09-06 07:23:57,29508,9965,Residential,Brianmouth
16455436,2023-12-21 23:53:16,34213,3652,Industrial,Jimmyborough
22654815,2023-05-06 23:21:02,33850,7308,Commercial,Parkershire
97125644,2023-12-27 13:01:51,83249,1738,Industrial,Aguirreberg
46686827,2023-12-13 04:55:17,15402,3473,Residential,Edwardsport
86394214,2023-03-08 04:09:39,46357,3220,Industrial,Jonesmouth
11700893,2023-02-23 21:23:25,27657,2997,Commercial,North Susan
93939597,2023-10-18 19:07:47,5177,8155,Industrial,Port Courtneyside
45129826,2023-10-13 05:31:59,96170,5707,Commercial,Michellebury
39759571,2023-04-14 15:19:52,40941,4047,Industrial,Deanborough
29468918,2023-05-01 20:52:50,53299,4712,Industrial,Spencerfurt
77691518,2023-07-23 11:39:44,28098,6988,Industrial,South Robert
45662661,2023-09-12 01:21:18,97295,4696,Residential,Elizabethmouth
68282067,2023-08-07 04:22:41,57177,4132,Industrial,Martinland
90611673,2023-05-31 20:31:34,97681,9750,Industrial,Michaelville
81884256,2023-08-18 12:02:00,14998,4823,Industrial,Port Johnmouth
80902022,2023-10-12 05:16:09,43162,7986,Industrial,Lake Robert
34352270,2023-02-02 14:45:32,57439,6983,Commercial,Christopherview
42197667,2023-12-05 21:52:45,65401,7918,Residential,Smithmouth
40725668,2023-10-28 20:17:40,21779,9778,Industrial,Lake Yvonnechester
87583218,2023-04-05 06:13:15,47025,1335,Industrial,Clarkeview
40373777,2023-11-18 00:05:44,14891,8983,Commercial,South Victor
46134021,2023-05-11 00:04:49,10508,3808,Commercial,Maddenfort
75433976,2023-02-25 09:45:31,8087,6266,Commercial,Brauntown
66152360,2023-12-26 01:54:08,93221,5910,Industrial,Coleberg
23323044,2023-05-13 04:57:33,50437,949,Commercial,North Susanport
77667557,2023-12-28 06:28:46,56412,4018,Residential,Port Matthewton
20700451,2023-01-31 05:33:39,47409,6557,Industrial,Barnesbury
6694861,2023-07-24 14:17:13,61025,792,Residential,North Angelhaven
14164246,2023-12-05 00:55:21,82211,4363,Commercial,East Kathleen
70761417,2023-10-30 21:55:16,69138,6978,Residential,Cynthialand
74599307,2023-06-13 19:28:16,49303,7605,Industrial,South Latashaport
72631966,2023-05-27 13:38:46,88088,6871,Residential,Laurenfurt
89768524,2023-10-24 03:23:25,2824,9471,Residential,South Mirandaburgh
74565418,2023-07-08 01:37:27,12714,2781,Commercial,Wrightfurt
32023287,2023-09-02 17:46:55,22419,6198,Commercial,Abigailchester
26091244,2023-02-13 17:39:48,18606,2918,Industrial,Hernandezport
76286733,2023-09-25 11:03:04,38163,9981,Industrial,Port Richard
10517742,2023-01-21 20:41:50,2356,5831,Commercial,East Autumn
846988,2023-06-12 14:18:18,50101,8701,Residential,Cindyfurt
67964313,2023-08-10 23:50:08,17835,149,Commercial,Aliciatown
94898507,2023-05-30 02:52:18,38903,6716,Residential,Lake Leonard
19281837,2023-01-02 02:04:09,14944,2043,Residential,North Jennifer
2295297,2023-06-12 03:59:48,4332,6078,Residential,West Kyleside
38115639,2023-06-06 00:01:33,52363,9272,Industrial,Hessville
83481758,2023-12-02 09:21:38,5828,2883,Industrial,Bobburgh
99913693,2023-12-21 08:26:56,80875,9128,Residential,Robertfurt
7023254,2023-12-18 18:21:58,25724,8761,Commercial,Kirbyhaven
69706419,2023-04-19 13:29:43,83554,3896,Residential,Lake Stevefort
95890026,2023-02-07 21:50:38,77294,4034,Commercial,Meganville
82225317,2023-11-11 15:11:04,97400,948,Commercial,East Samantha
75070581,2023-01-31 01:25:52,28437,1611,Industrial,Isabellaport
47341741,2023-07-08 12:00:40,18312,7422,Commercial,Nicholsfurt
537343,2023-06-22 03:28:49,43095,6273,Residential,Leeton
91213847,2023-04-18 13:19:00,63333,5939,Residential,Kyleborough
93628566,2023-08-18 11:35:34,34425,4792,Residential,West Ashley
1056911,2023-08-02 00:59:19,91613,7676,Industrial,Wheelerport
6398665,2023-10-13 01:52:58,85245,3925,Commercial,Danielleville
75898523,2023-01-11 00:38:56,62158,6392,Residential,Lake Ericland
71939713,2023-11-20 03:38:32,11975,9043,Commercial,Adkinsbury
81797341,2023-06-10 01:55:15,62598,5270,Residential,West Kirstenshire
45401251,2023-11-16 18:21:57,17545,722,Industrial,East Billmouth
89601537,2023-04-03 09:04:18,3603,6792,Industrial,Johnchester
54287646,2023-06-24 06:38:17,36604,6644,Commercial,New Joel
17107479,2023-01-18 16:53:56,65152,822,Residential,Quinnside
86117833,2023-05-29 07:10:03,74330,5267,Residential,South Davidstad
65195018,2023-04-14 03:49:30,10211,1618,Commercial,Parkerborough
10835838,2023-02-23 02:22:03,59506,3731,Commercial,North Patriciashire
43368183,2023-03-01 05:30:48,95954,5985,Industrial,Smithport
89043068,2023-04-18 19:59:54,88443,2851,Commercial,South Patriciaton
42229095,2023-06-18 04:30:12,11849,602,Industrial,Port Carol
73917175,2023-03-16 02:28:05,38872,8901,Residential,Lake Briannabury
1602871,2023-04-02 08:42:36,99905,8893,Commercial,Lewisburgh
44744931,2023-08-24 13:41:10,67576,7021,Commercial,New Stephenview
99735905,2023-01-29 17:57:27,5166,9436,Residential,Anthonyport
74927101,2023-12-07 19:01:50,48939,7555,Commercial,Monicastad
38567928,2023-02-28 10:53:32,72420,5839,Industrial,Jefferyburgh
41833665,2023-12-02 04:37:55,57322,7522,Industrial,Whitneybury
84196023,2023-08-27 21:26:12,39721,2786,Residential,Paulberg
38973916,2023-11-18 06:15:54,41460,4688,Residential,New Kevinmouth
60732400,2023-11-04 07:48:17,5815,260,Residential,South Melissamouth
58558657,2023-02-19 21:18:55,78664,2544,Industrial,South Jessica
26975214,2023-02-28 22:30:39,35391,9553,Industrial,Lake Kennethport
51705095,2023-08-06 07:27:50,81585,741,Industrial,Duffyhaven
36466738,2023-12-13 07:49:07,21578,7003,Commercial,Simpsonfurt
14376589,2023-11-05 16:05:08,81091,5750,Residential,South Emily
53893407,2023-09-22 00:01:21,74947,9142,Industrial,Michaelport
12850316,2023-02-26 22:59:28,67230,1793,Industrial,Cherylmouth
34388104,2023-11-09 21:26:18,95918,5374,Commercial,New Robert
55247254,2023-04-22 15:08:14,2890,7702,Industrial,Johnsonhaven
37136692,2023-12-24 01:51:47,49870,5419,Commercial,Timothyfurt
76280317,2023-01-10 15:22:57,86338,7540,Residential,South Janechester
14809074,2023-12-17 05:54:05,68920,7052,Residential,New Angela
6838134,2023-02-24 21:23:58,12823,9227,Residential,Port Renee
80205217,2023-03-06 09:08:23,97329,9035,Residential,Daveside
8592918,2023-11-17 14:15:29,37674,4913,Residential,Monicashire
42428051,2023-08-23 18:50:48,36472,50,Industrial,Fritzside
40624936,2023-01-11 06:33:08,80504,4576,Commercial,Lake Zacharyside
60328017,2023-01-19 11:41:45,33844,6951,Industrial,Deborahton
44007536,2023-12-03 05:48:52,72966,7745,Residential,West Chadtown
89380828,2023-01-18 10:31:19,31784,6262,Commercial,Nolanchester
35129103,2023-10-17 01:54:28,67376,1249,Residential,Fowlershire
96946492,2023-11-08 10:26:35,33540,1885,Commercial,South Carrie
27709036,2023-10-27 10:47:31,91604,381,Commercial,New Valerie
45041298,2023-07-18 21:21:25,3340,2568,Industrial,Jonesfort
65466974,2023-07-26 16:35:50,66066,6316,Commercial,Patriciahaven
74064147,2023-09-22 15:21:18,82139,5968,Residential,Caldwellmouth
87428931,2023-10-30 03:27:32,49039,461,Residential,North Michael
46927502,2023-05-03 04:50:47,6260,9544,Commercial,Jonesbury
12602309,2023-10-15 00:52:09,42424,7824,Residential,West Wesley
58991468,2023-08-28 06:00:49,97620,3451,Residential,Medinaland
42698371,2023-01-29 03:13:10,54488,4388,Commercial,North Joshua
97297246,2023-09-03 22:29:07,41997,5822,Commercial,New Briantown
23688630,2023-04-06 11:58:27,5949,4177,Residential,West Antonio
28612424,2023-06-03 08:01:02,78086,1754,Industrial,Kellerview
59083064,2023-03-26 17:56:11,51922,4735,Industrial,Mariahaven
18277286,2023-01-04 03:51:53,34021,705,Industrial,Youngborough
30971088,2023-02-12 13:29:50,62827,6493,Commercial,Port Nicholas
65392632,2023-06-28 11:30:54,38061,120,Residential,Campbellberg
71131900,2023-09-16 12:04:08,88719,5343,Commercial,Evansside
60712906,2023-12-22 05:09:36,93342,5394,Residential,West Cindyfort
20980268,2023-08-01 20:09:38,80853,413,Residential,Rachelbury
76240287,2023-07-12 06:18:32,99031,5010,Residential,South Cindy
25049365,2023-02-12 16:08:58,40802,7233,Industrial,South Anna
39748948,2023-04-05 03:34:22,54440,2661,Residential,Alexisbury
61533476,2023-07-28 23:41:42,84311,8268,Commercial,New Paulton
33885463,2023-09-10 23:48:39,13056,399,Industrial,Herreraton
348304,2023-07-14 01:38:01,13610,4091,Residential,Johnhaven
85910978,2023-01-24 15:11:30,93515,9547,Residential,Phillipland
53101288,2023-07-11 13:45:57,69093,9980,Commercial,Markville
61240960,2023-03-24 07:06:20,43403,8106,Residential,New Jason
46924848,2023-02-13 21:31:12,2245,6522,Commercial,West Gary
88661297,2023-11-13 00:45:12,22178,6642,Commercial,Westborough
24556417,2023-03-13 14:37:53,87131,5517,Residential,Ryanview
35461512,2023-09-18 19:28:53,28640,5353,Commercial,West Tanyaside
97360221,2023-05-22 09:48:54,49270,1335,Industrial,East Taylorfurt
619447,2023-10-11 23:04:27,94153,424,Commercial,Lisaville
93759588,2023-05-28 23:32:11,67607,1814,Commercial,North Brandonberg
18635844,2023-08-30 15:13:34,63578,8024,Residential,Pagechester
16393877,2023-03-12 02:02:02,98167,6828,Commercial,Lake Carmenstad
49077093,2023-11-04 18:35:09,2968,7618,Residential,Linhaven
90134486,2023-10-15 23:46:57,128,9919,Residential,Howefort
70718130,2023-04-17 21:23:37,38330,186,Residential,Davisfurt
32564079,2023-09-06 15:00:20,92346,2695,Residential,North Pamelaberg
15762567,2023-07-05 02:12:40,3896,3863,Commercial,Port Ronaldmouth
99055314,2023-01-09 04:47:50,36097,6997,Residential,Smithbury
66914652,2023-01-27 02:34:08,36791,9573,Industrial,New Jeffery
29055797,2023-02-01 17:15:51,75113,2300,Industrial,New Jessica
72974285,2023-05-16 20:56:38,65792,6574,Residential,Kaylamouth
41274209,2023-09-09 15:52:50,66825,7833,Industrial,Adamland
49947689,2023-09-26 01:33:59,6422,5425,Commercial,South Natashatown
58270519,2023-01-12 18:08:58,94473,284,Residential,Walkerbury
74969849,2023-08-08 09:47:53,33556,9987,Residential,Lake Anna
85019044,2023-12-03 02:20:13,8615,1471,Residential,Rosarioberg
6412558,2023-07-09 05:03:38,80209,6786,Residential,Sampsonbury
61334770,2023-05-24 16:54:25,10490,7448,Residential,Flowersfort
38605646,2023-05-24 09:37:05,46215,1971,Industrial,Destinychester
3625954,2023-10-19 12:07:57,66156,6227,Industrial,West Donnaville
932010,2023-09-18 22:32:18,79664,7116,Industrial,Phillipsborough
82896906,2023-08-28 20:23:10,17217,9448,Commercial,East Danielleton
69407247,2023-10-26 08:25:30,80498,5738,Commercial,South Jenniferchester
39096024,2023-06-24 06:57:33,76385,682,Residential,Brianbury
75937950,2023-07-23 08:31:35,98415,5524,Industrial,Josephhaven
54066292,2023-08-17 05:57:54,74960,8908,Industrial,Josephtown
1985376,2023-09-11 17:34:38,97986,5057,Residential,Nelsonhaven
48117555,2023-06-17 16:40:35,60350,2446,Commercial,Paulmouth
8702219,2023-07-14 14:12:20,94759,3085,Residential,Martinezshire
93031258,2023-07-07 06:00:23,32119,3239,Commercial,East Lori
65056059,2023-05-08 13:07:18,90707,7460,Industrial,Hectorside
48267669,2023-05-16 08:25:52,93696,8841,Commercial,West Colton
48669939,2023-01-25 02:32:53,62578,3849,Industrial,Port Susan
4995493,2023-10-28 12:04:58,36255,9623,Residential,Hicksland
95258440,2023-07-14 00:45:02,80679,9972,Residential,Cassandrastad
68155399,2023-01-18 12:30:27,22953,4219,Residential,Scottbury
32043488,2023-05-24 16:17:15,28537,1589,Industrial,Glennberg
47561928,2023-06-27 14:14:54,49446,7942,Commercial,Garciafort
92966556,2023-04-13 23:39:57,1329,5972,Industrial,Lesterland
54822553,2023-04-21 10:05:34,92995,6713,Commercial,East Cody
30216809,2023-08-08 19:43:48,29674,1312,Commercial,New Lee
85619847,2023-11-21 07:50:23,2786,7964,Residential,Monicafurt
38230009,2023-02-03 22:58:36,25164,8895,Residential,East Tarastad
2675714,2023-05-16 08:20:57,49866,4750,Industrial,Stewartmouth
52778984,2023-08-07 18:48:35,57478,2442,Commercial,Williamshaven
44150975,2023-07-04 03:53:58,8731,339,Residential,Dawnville
79341502,2023-07-02 12:33:35,93151,5024,Industrial,New Justin
32625791,2023-02-14 14:24:48,86232,8674,Commercial,Angelafort
56519271,2023-09-08 13:19:08,6181,2209,Commercial,Ryanville
92162321,2023-04-25 13:44:52,76850,6691,Industrial,South Phillip
47141252,2023-05-22 02:10:43,84942,1131,Industrial,Anneshire
84226732,2023-02-24 12:33:27,5467,2851,Residential,Mitchellville
32328810,2023-08-09 23:22:21,60571,6781,Industrial,Solomonhaven
19437691,2023-01-12 10:25:58,64075,4533,Industrial,Baileystad
47100283,2023-06-14 06:18:30,84898,5348,Residential,North Christopherborough
88169602,2023-07-23 00:28:00,10223,2624,Industrial,Audreystad
60046882,2023-11-30 18:09:32,97309,5120,Commercial,West Monica
43989472,2023-05-04 10:23:41,72666,8582,Industrial,East Tanya
14732856,2023-04-17 23:32:13,17866,4233,Residential,Lake Ashley
79830505,2023-04-19 11:23:13,4779,4894,Residential,South Richardmouth
43631936,2023-04-10 01:14:44,76616,9981,Residential,Port Danielmouth
20853797,2023-11-03 17:14:53,39890,1447,Commercial,Bonnieburgh
91606883,2023-04-30 14:32:56,22833,4181,Residential,Estradafort
12509884,2023-01-30 13:24:48,34757,4262,Commercial,Port Samuelside
56810111,2023-12-29 17:08:26,5560,2770,Commercial,New Nathanhaven
79385200,2023-05-04 06:47:03,19062,3370,Residential,South Robertburgh
40961881,2023-04-09 17:50:09,26250,280,Commercial,Jaredton
6608303,2023-11-13 01:04:50,58222,7978,Residential,East Daniel
27334269,2023-01-09 11:42:34,65500,8872,Industrial,Antonioburgh
25122982,2023-11-13 14:11:47,8320,2437,Residential,Joshuatown
7253770,2023-11-04 16:54:22,2831,9200,Commercial,Sarahfurt
98234319,2023-03-24 21:53:22,12124,7059,Residential,Debbieshire
83025440,2023-07-29 10:01:43,56075,2700,Industrial,Raymondview
90952289,2023-09-20 18:52:33,89823,6570,Industrial,North Rebecca
491478,2023-06-29 00:15:09,27471,3325,Commercial,Lake Michaelport
87103637,2023-04-02 00:14:27,39668,4287,Commercial,North Kelli
69461589,2023-10-09 04:25:27,64695,8874,Industrial,Michelleview
57799169,2023-06-18 21:21:19,66273,1395,Industrial,Lake Rebecca
49955711,2023-09-07 02:16:36,81754,6579,Residential,Jamietown
57059270,2023-01-07 22:43:14,1905,7734,Industrial,Kayleeport
37338868,2023-10-12 23:45:03,69565,9748,Industrial,Connorstad
29793548,2023-12-17 21:59:21,23209,1301,Residential,West Michelleside
10914019,2023-11-28 04:17:09,59703,997,Commercial,Leville
21479768,2023-03-27 10:27:56,94791,6774,Residential,Port Frank
89420502,2023-04-07 11:39:43,3828,4450,Commercial,South Elizabethmouth
67947196,2023-01-24 13:26:19,88276,1449,Commercial,New Christopher
42952500,2023-10-31 11:43:05,93808,9512,Industrial,Lake Scottfurt
70030427,2023-05-17 17:16:18,38408,7671,Residential,Susanchester
31113452,2023-09-09 22:42:26,67627,1903,Industrial,West Lori
78854882,2023-02-10 02:51:45,27321,6097,Residential,Chadhaven
20215146,2023-09-21 18:56:52,201,4116,Residential,Stephanieville
32668924,2023-10-06 10:22:43,31103,2022,Residential,Tamimouth
31157577,2023-04-18 13:02:50,41631,3407,Industrial,Lake Gina
54651953,2023-04-03 19:58:38,44693,4144,Industrial,Port Nicoleport
45245697,2023-07-24 02:54:58,38632,7122,Industrial,Paynemouth
19458568,2023-11-04 00:54:05,11003,2711,Commercial,Hortonshire
35318891,2023-12-24 02:29:47,38668,4992,Industrial,Amandastad
26258927,2023-06-14 12:28:53,31253,9588,Commercial,Martinport
56923441,2023-07-23 23:38:54,34388,1227,Commercial,West Maryberg
1358169,2023-10-11 09:33:21,99099,7361,Industrial,Robinsonport
51643722,2023-12-30 06:34:49,50287,8598,Residential,Millerstad
63043342,2023-08-10 00:48:39,95250,8994,Residential,Adkinsport
76223303,2023-07-18 12:53:11,53341,62,Industrial,New Monicaport
62293212,2023-06-29 19:25:25,46270,3511,Industrial,New Kathryn
84807788,2023-12-16 03:58:40,16791,4202,Residential,Port Danabury
36196753,2023-03-11 19:41:04,98371,8752,Commercial,West Kristopherbury
78766800,2023-09-03 10:49:12,56148,1036,Commercial,New Audreyland
7718144,2023-03-24 03:43:27,11319,7144,Residential,Bryceshire
42379684,2023-08-10 19:28:50,89160,7331,Commercial,Valdezhaven
51128958,2023-04-10 12:35:42,51672,8659,Residential,New Melissa
47817653,2023-12-06 06:18:17,98876,9138,Commercial,Port Laurenstad
87666446,2023-12-07 00:03:55,58079,9459,Residential,Silvaville
97182587,2023-11-02 10:46:21,65320,3734,Commercial,New Emma
16196317,2023-05-05 08:37:45,38636,685,Residential,West Justinfurt
6289089,2023-05-04 09:24:45,87435,3531,Industrial,Kevinport
61023116,2023-08-04 09:59:40,43749,8584,Industrial,Lake Nancy
32401003,2023-04-08 13:04:21,50110,2693,Residential,Jimenezchester
13052562,2023-12-30 14:07:36,94574,937,Industrial,North Michael
53459586,2023-11-05 20:16:26,40312,3419,Residential,Wallsland
11441786,2023-04-19 13:18:58,10177,7677,Industrial,Medinaburgh
8521930,2023-08-04 12:45:36,66491,5542,Industrial,Mackenzieshire
39711161,2023-09-27 18:59:21,97734,8387,Residential,Russellport
76256383,2023-06-13 02:48:52,60353,9329,Commercial,Douglaschester
43482310,2023-12-02 06:26:04,80223,8232,Residential,Gregoryburgh
72162291,2023-05-29 06:08:29,22103,1945,Commercial,Lake Daniel
32594089,2023-08-26 15:04:42,95680,6351,Industrial,Port Timothyborough
66199184,2023-02-27 17:22:48,63432,5617,Residential,Alexside
77950965,2023-03-07 17:18:42,67759,8787,Residential,Scottport
41201318,2023-10-18 17:17:11,83656,1616,Industrial,Changfort
82540927,2023-08-24 04:57:24,39747,8998,Industrial,South Ashleechester
63464018,2023-09-11 00:45:07,30678,4242,Residential,New Brittanyfurt
88466595,2023-10-02 22:20:07,28102,3663,Industrial,Danielleport
31989150,2023-04-30 19:38:02,5905,9643,Residential,New Christina
50365749,2023-06-03 14:38:39,34940,8835,Residential,North Michelle
79111566,2023-04-26 22:43:55,68197,9914,Industrial,Nelsonshire
10406566,2023-11-19 05:20:12,35613,9140,Industrial,East David
20694827,2023-02-13 23:46:35,17389,556,Residential,West Holly
51018305,2023-08-07 05:12:08,45580,8337,Industrial,Jenniferfort
56489530,2023-08-31 02:41:43,22434,2413,Industrial,North Jenniferstad
39428758,2023-04-11 21:59:17,55172,6380,Residential,Port Christine
31617262,2023-08-17 05:44:29,70332,6315,Residential,Jamesbury
21461505,2023-01-08 13:47:43,65788,6482,Commercial,Spencerside
45766509,2023-10-26 16:53:26,93476,3083,Industrial,Catherinehaven
6254024,2023-08-26 20:14:52,96857,2647,Commercial,Samuelhaven
1710813,2023-03-10 03:04:02,52008,488,Industrial,Samanthaside
5311027,2023-05-06 00:10:57,44727,7740,Residential,Jeffreytown
21134668,2023-04-16 18:31:38,33598,1178,Residential,Jasonborough
82687841,2023-05-27 09:58:53,39395,1219,Residential,Susanton
39941979,2023-08-12 02:12:15,21024,1386,Commercial,East Ericchester
36067290,2023-04-07 18:03:03,8873,7690,Residential,East Josephshire
95388732,2023-03-03 23:29:15,2736,263,Commercial,Brandtborough
54712312,2023-04-04 01:24:56,29119,3987,Residential,East Franktown
15607162,2023-05-12 03:37:17,62976,8354,Residential,New Chloe
9495706,2023-04-27 03:27:10,81961,3932,Industrial,Port William
21182930,2023-01-11 22:40:50,5896,1027,Industrial,Patriciaville
6905376,2023-10-03 22:46:38,60913,2860,Commercial,New Johnathanfort
43913643,2023-08-02 23:54:23,3687,8972,Residential,New Mark
34695180,2023-06-06 10:09:35,5441,4678,Industrial,Joneston
91087246,2023-09-30 22:47:32,27625,5018,Industrial,Rubenbury
